UserEmail,Title,Type,Priority,IsRead,CreatedAt
test.student.aids.9@kathir.edu,"System Maintenance",system,low,true,2026-06-22
test.student.aids.9@kathir.edu,"System Maintenance",system,high,false,2026-06-04
test.student.aids.9@kathir.edu,"Password Changed",warning,low,true,2026-05-27
test.student.aids.9@kathir.edu,"Password Changed",warning,medium,true,2026-05-07
test.student.aids.9@kathir.edu,"Fee Reminder",warning,medium,true,2026-04-20
test.student.aids.9@kathir.edu,"Holiday Circular",announcement,medium,true,2026-06-05
test.student.aids.10@kathir.edu,"Placement Drive",info,low,true,2026-06-02
test.student.aids.10@kathir.edu,"Holiday Circular",announcement,low,true,2026-05-08
test.student.aids.10@kathir.edu,"Hackathon Registration",info,medium,true,2026-06-09
test.student.aids.10@kathir.edu,"Exam Schedule Released",academic,low,true,2026-05-06
test.student.aids.10@kathir.edu,"Profile Updated",info,medium,true,2026-05-26
test.student.aids.10@kathir.edu,"Profile Updated",info,medium,true,2026-05-24
test.student.aids.10@kathir.edu,"System Maintenance",system,high,true,2026-04-14
test.student.aids.10@kathir.edu,"Query Submitted",query,high,true,2026-04-08
test.student.aids.10@kathir.edu,"System Maintenance",system,high,true,2026-05-02
test.faculty.ece.1@kathir.edu,"Query Resolved",query,medium,false,2026-06-24
test.faculty.ece.1@kathir.edu,"Exam Schedule Released",academic,low,true,2026-04-22
test.faculty.ece.1@kathir.edu,"Announcement Published",announcement,medium,true,2026-04-24
test.faculty.ece.1@kathir.edu,"Welcome Notification",info,low,true,2026-06-30
test.faculty.ece.1@kathir.edu,"Workshop Reminder",info,medium,true,2026-05-05
test.faculty.ece.1@kathir.edu,"Query Resolved",query,high,false,2026-06-25
test.faculty.ece.1@kathir.edu,"Holiday Circular",announcement,low,true,2026-05-07
test.faculty.ece.1@kathir.edu,"Exam Schedule Released",academic,medium,true,2026-04-20
test.faculty.ece.1@kathir.edu,"Welcome Notification",info,low,false,2026-04-17
test.faculty.ece.1@kathir.edu,"Password Changed",warning,low,true,2026-05-20
test.faculty.ece.1@kathir.edu,"System Maintenance",system,high,true,2026-06-12
test.faculty.ece.1@kathir.edu,"Holiday Circular",announcement,high,false,2026-06-18
test.faculty.ece.1@kathir.edu,"Query Submitted",query,medium,false,2026-06-24
test.faculty.ece.1@kathir.edu,"Welcome Notification",info,medium,false,2026-06-07
test.faculty.ece.2@kathir.edu,"Welcome Notification",info,low,false,2026-04-03
test.faculty.ece.2@kathir.edu,"System Maintenance",system,low,true,2026-05-19
test.faculty.ece.2@kathir.edu,"Exam Schedule Released",academic,low,true,2026-04-23
test.faculty.ece.2@kathir.edu,"Announcement Published",announcement,medium,false,2026-05-07
test.faculty.ece.2@kathir.edu,"System Maintenance",system,low,true,2026-05-22
test.faculty.ece.2@kathir.edu,"Profile Updated",info,medium,true,2026-06-25
test.faculty.ece.2@kathir.edu,"Library Reminder",warning,high,true,2026-06-30
test.faculty.ece.2@kathir.edu,"Holiday Circular",announcement,urgent,true,2026-05-26
test.faculty.ece.2@kathir.edu,"Query Submitted",query,medium,true,2026-04-30
test.faculty.ece.2@kathir.edu,"Query Resolved",query,high,true,2026-06-05
test.faculty.ece.3@kathir.edu,"Query Submitted",query,high,true,2026-06-18
test.faculty.ece.3@kathir.edu,"Workshop Reminder",info,high,false,2026-04-15
test.faculty.ece.3@kathir.edu,"Announcement Published",announcement,high,true,2026-05-27
test.faculty.ece.3@kathir.edu,"Query Submitted",query,medium,true,2026-05-07
test.faculty.ece.3@kathir.edu,"Query Resolved",query,low,false,2026-05-21
test.faculty.ece.3@kathir.edu,"Announcement Published",announcement,medium,true,2026-05-07
test.faculty.ece.3@kathir.edu,"Profile Updated",info,low,true,2026-04-27
test.faculty.ece.3@kathir.edu,"Query Submitted",query,low,false,2026-04-23
test.faculty.ece.3@kathir.edu,"Profile Updated",info,medium,true,2026-06-23
test.faculty.ece.3@kathir.edu,"System Maintenance",system,low,false,2026-05-14
test.faculty.ece.3@kathir.edu,"Profile Updated",info,medium,false,2026-04-20
test.faculty.ece.3@kathir.edu,"Password Changed",warning,high,true,2026-06-23
test.faculty.ece.3@kathir.edu,"Password Changed",warning,low,false,2026-05-07
test.faculty.ece.3@kathir.edu,"Password Changed",warning,high,false,2026-05-09
test.faculty.ece.3@kathir.edu,"Holiday Circular",announcement,high,false,2026-05-29
test.faculty.ece.3@kathir.edu,"Workshop Reminder",info,medium,true,2026-04-22
test.faculty.ece.3@kathir.edu,"System Maintenance",system,high,false,2026-05-09
test.faculty.ece.4@kathir.edu,"Query Submitted",query,low,true,2026-04-20
test.faculty.ece.4@kathir.edu,"Query Resolved",query,high,true,2026-06-12
test.faculty.ece.4@kathir.edu,"Exam Schedule Released",academic,medium,false,2026-06-25
test.faculty.ece.4@kathir.edu,"Workshop Reminder",info,low,true,2026-06-30
test.faculty.ece.4@kathir.edu,"Query Resolved",query,low,true,2026-05-03
test.faculty.ece.4@kathir.edu,"Welcome Notification",info,medium,true,2026-06-25
test.faculty.ece.4@kathir.edu,"Query Submitted",query,high,false,2026-04-11
test.faculty.ece.4@kathir.edu,"Announcement Published",announcement,low,true,2026-06-26
test.faculty.ece.4@kathir.edu,"Library Reminder",warning,low,true,2026-04-15
test.faculty.ece.5@kathir.edu,"Library Reminder",warning,medium,true,2026-05-10
test.faculty.ece.5@kathir.edu,"Query Resolved",query,medium,true,2026-04-18
test.faculty.ece.5@kathir.edu,"Announcement Published",announcement,low,true,2026-04-06
test.faculty.ece.5@kathir.edu,"Exam Schedule Released",academic,medium,false,2026-05-03
test.faculty.ece.5@kathir.edu,"Profile Updated",info,low,true,2026-04-26
test.faculty.ece.5@kathir.edu,"Query Resolved",query,high,true,2026-05-02
test.faculty.cse.1@kathir.edu,"Password Changed",warning,medium,true,2026-04-29
test.faculty.cse.1@kathir.edu,"Workshop Reminder",info,medium,false,2026-04-30
test.faculty.cse.1@kathir.edu,"Password Changed",warning,medium,false,2026-06-08
test.faculty.cse.1@kathir.edu,"Query Resolved",query,low,true,2026-06-05
test.faculty.cse.1@kathir.edu,"Library Reminder",warning,medium,true,2026-05-24
test.faculty.cse.1@kathir.edu,"Query Resolved",query,medium,false,2026-06-28
test.faculty.cse.1@kathir.edu,"Profile Updated",info,low,false,2026-06-25
test.faculty.cse.1@kathir.edu,"Holiday Circular",announcement,medium,true,2026-04-11
test.faculty.cse.2@kathir.edu,"Query Submitted",query,low,true,2026-06-06
test.faculty.cse.2@kathir.edu,"Exam Schedule Released",academic,low,true,2026-05-24
test.faculty.cse.2@kathir.edu,"Holiday Circular",announcement,low,true,2026-04-09
test.faculty.cse.2@kathir.edu,"Welcome Notification",info,urgent,false,2026-05-24
test.faculty.cse.2@kathir.edu,"Announcement Published",announcement,medium,false,2026-06-05
test.faculty.cse.2@kathir.edu,"Workshop Reminder",info,medium,true,2026-06-09
test.faculty.cse.2@kathir.edu,"Workshop Reminder",info,medium,false,2026-05-12
test.faculty.cse.2@kathir.edu,"Announcement Published",announcement,low,false,2026-07-01
test.faculty.cse.3@kathir.edu,"Exam Schedule Released",academic,low,true,2026-05-30
test.faculty.cse.3@kathir.edu,"Holiday Circular",announcement,low,false,2026-05-15
test.faculty.cse.3@kathir.edu,"Password Changed",warning,medium,false,2026-06-07
test.faculty.cse.3@kathir.edu,"Query Resolved",query,low,true,2026-05-22
test.faculty.cse.3@kathir.edu,"Query Resolved",query,medium,false,2026-05-12
test.faculty.cse.3@kathir.edu,"Library Reminder",warning,urgent,true,2026-04-26
test.faculty.cse.3@kathir.edu,"Query Resolved",query,low,true,2026-06-19
test.faculty.cse.3@kathir.edu,"Holiday Circular",announcement,medium,false,2026-05-04
test.faculty.cse.3@kathir.edu,"Query Resolved",query,low,false,2026-04-25
test.faculty.cse.3@kathir.edu,"Password Changed",warning,high,true,2026-05-10
test.faculty.cse.3@kathir.edu,"Query Resolved",query,high,true,2026-04-14
test.faculty.cse.3@kathir.edu,"Workshop Reminder",info,high,true,2026-04-12
test.faculty.cse.4@kathir.edu,"Query Submitted",query,medium,true,2026-05-20
test.faculty.cse.4@kathir.edu,"Welcome Notification",info,medium,false,2026-06-19
test.faculty.cse.4@kathir.edu,"Workshop Reminder",info,high,true,2026-06-15
test.faculty.cse.4@kathir.edu,"Password Changed",warning,high,true,2026-05-07
test.faculty.cse.4@kathir.edu,"Profile Updated",info,low,true,2026-04-04
test.faculty.cse.4@kathir.edu,"Query Submitted",query,low,false,2026-05-03
test.faculty.cse.4@kathir.edu,"Exam Schedule Released",academic,high,true,2026-04-27
test.faculty.cse.4@kathir.edu,"Query Submitted",query,medium,false,2026-05-24
test.faculty.cse.4@kathir.edu,"Exam Schedule Released",academic,high,false,2026-04-08
test.faculty.cse.4@kathir.edu,"Library Reminder",warning,high,false,2026-06-08
test.faculty.cse.4@kathir.edu,"Exam Schedule Released",academic,low,true,2026-05-15
test.faculty.cse.4@kathir.edu,"Profile Updated",info,low,true,2026-05-28
test.faculty.cse.4@kathir.edu,"Profile Updated",info,low,true,2026-04-29
test.faculty.cse.5@kathir.edu,"Query Submitted",query,low,true,2026-06-22
test.faculty.cse.5@kathir.edu,"Profile Updated",info,low,true,2026-06-08
test.faculty.cse.5@kathir.edu,"Holiday Circular",announcement,low,false,2026-05-10
test.faculty.cse.5@kathir.edu,"Query Resolved",query,low,true,2026-04-28
test.faculty.cse.5@kathir.edu,"Announcement Published",announcement,low,true,2026-05-11
test.faculty.cse.5@kathir.edu,"Password Changed",warning,medium,true,2026-05-17
test.faculty.cse.5@kathir.edu,"Exam Schedule Released",academic,low,true,2026-05-12
test.faculty.cse.5@kathir.edu,"Query Resolved",query,urgent,false,2026-05-04
test.faculty.cse.5@kathir.edu,"Password Changed",warning,low,true,2026-04-04
test.faculty.cse.5@kathir.edu,"Welcome Notification",info,high,true,2026-04-11
test.faculty.cse.5@kathir.edu,"Library Reminder",warning,high,true,2026-06-11
test.faculty.cse.5@kathir.edu,"Announcement Published",announcement,low,false,2026-05-22
test.faculty.eee.1@kathir.edu,"Exam Schedule Released",academic,medium,true,2026-06-29
test.faculty.eee.1@kathir.edu,"Announcement Published",announcement,medium,false,2026-05-24
test.faculty.eee.1@kathir.edu,"Query Submitted",query,medium,true,2026-05-17
test.faculty.eee.1@kathir.edu,"Welcome Notification",info,low,true,2026-04-23
test.faculty.eee.1@kathir.edu,"Library Reminder",warning,medium,true,2026-06-22
test.faculty.eee.1@kathir.edu,"Query Submitted",query,low,false,2026-05-13
test.faculty.eee.1@kathir.edu,"Announcement Published",announcement,low,false,2026-04-29
test.faculty.eee.1@kathir.edu,"Announcement Published",announcement,low,true,2026-05-29
test.faculty.eee.1@kathir.edu,"Announcement Published",announcement,medium,true,2026-04-17
test.faculty.eee.1@kathir.edu,"Exam Schedule Released",academic,medium,true,2026-05-17
test.faculty.eee.1@kathir.edu,"System Maintenance",system,low,true,2026-06-23
test.faculty.eee.1@kathir.edu,"Profile Updated",info,medium,true,2026-05-22
test.faculty.eee.1@kathir.edu,"Profile Updated",info,medium,true,2026-06-23
test.faculty.eee.1@kathir.edu,"Holiday Circular",announcement,low,true,2026-05-12
test.faculty.eee.1@kathir.edu,"Library Reminder",warning,high,true,2026-05-20
test.faculty.eee.1@kathir.edu,"Welcome Notification",info,high,false,2026-05-14
test.faculty.eee.1@kathir.edu,"Profile Updated",info,high,true,2026-04-14
test.faculty.eee.2@kathir.edu,"Query Resolved",query,low,false,2026-05-07
test.faculty.eee.2@kathir.edu,"Password Changed",warning,high,true,2026-05-09
test.faculty.eee.2@kathir.edu,"Announcement Published",announcement,high,false,2026-06-14
test.faculty.eee.2@kathir.edu,"Library Reminder",warning,high,true,2026-05-04
test.faculty.eee.2@kathir.edu,"Password Changed",warning,high,true,2026-06-04
test.faculty.eee.2@kathir.edu,"Exam Schedule Released",academic,medium,true,2026-06-07
test.faculty.eee.2@kathir.edu,"Welcome Notification",info,medium,true,2026-06-26
test.faculty.eee.3@kathir.edu,"System Maintenance",system,high,true,2026-07-01
test.faculty.eee.3@kathir.edu,"Welcome Notification",info,high,false,2026-04-08
test.faculty.eee.3@kathir.edu,"Workshop Reminder",info,low,true,2026-05-20
test.faculty.eee.3@kathir.edu,"Query Submitted",query,high,true,2026-05-12
test.faculty.eee.3@kathir.edu,"System Maintenance",system,high,true,2026-04-28
test.faculty.eee.3@kathir.edu,"Password Changed",warning,urgent,true,2026-06-02
test.faculty.eee.3@kathir.edu,"Library Reminder",warning,low,true,2026-05-23
test.faculty.eee.3@kathir.edu,"Workshop Reminder",info,low,false,2026-05-27
test.faculty.eee.3@kathir.edu,"Welcome Notification",info,low,true,2026-05-08
test.faculty.eee.3@kathir.edu,"Library Reminder",warning,medium,true,2026-06-30
test.faculty.eee.3@kathir.edu,"Holiday Circular",announcement,medium,true,2026-05-03
test.faculty.eee.3@kathir.edu,"Exam Schedule Released",academic,low,true,2026-05-31
test.faculty.eee.3@kathir.edu,"Holiday Circular",announcement,low,true,2026-05-28
test.faculty.eee.3@kathir.edu,"Holiday Circular",announcement,low,true,2026-06-15
test.faculty.eee.3@kathir.edu,"Exam Schedule Released",academic,low,true,2026-04-19
test.faculty.eee.4@kathir.edu,"Exam Schedule Released",academic,medium,true,2026-05-19
test.faculty.eee.4@kathir.edu,"Exam Schedule Released",academic,low,true,2026-04-12
test.faculty.eee.4@kathir.edu,"Profile Updated",info,low,false,2026-06-02
test.faculty.eee.4@kathir.edu,"System Maintenance",system,low,true,2026-06-25
test.faculty.eee.4@kathir.edu,"Query Resolved",query,low,false,2026-05-05
test.faculty.eee.4@kathir.edu,"Exam Schedule Released",academic,medium,false,2026-05-27
test.faculty.eee.4@kathir.edu,"System Maintenance",system,medium,true,2026-05-07
test.faculty.eee.5@kathir.edu,"Exam Schedule Released",academic,medium,true,2026-06-25
test.faculty.eee.5@kathir.edu,"Password Changed",warning,medium,true,2026-06-11
test.faculty.eee.5@kathir.edu,"Announcement Published",announcement,medium,true,2026-05-27
test.faculty.eee.5@kathir.edu,"Password Changed",warning,medium,true,2026-05-11
test.faculty.eee.5@kathir.edu,"Announcement Published",announcement,high,false,2026-06-27
test.faculty.eee.5@kathir.edu,"Exam Schedule Released",academic,low,false,2026-06-05
test.faculty.eee.5@kathir.edu,"System Maintenance",system,medium,false,2026-05-20
test.faculty.eee.5@kathir.edu,"Profile Updated",info,urgent,true,2026-04-10
test.faculty.eee.5@kathir.edu,"System Maintenance",system,high,false,2026-06-23
test.faculty.eee.5@kathir.edu,"Profile Updated",info,medium,false,2026-06-06
test.faculty.eee.5@kathir.edu,"System Maintenance",system,medium,false,2026-05-17
test.faculty.eee.5@kathir.edu,"Password Changed",warning,low,true,2026-06-09
test.faculty.eee.5@kathir.edu,"Password Changed",warning,medium,true,2026-04-05
test.faculty.eee.5@kathir.edu,"Query Submitted",query,low,false,2026-06-20
test.faculty.eee.5@kathir.edu,"Exam Schedule Released",academic,medium,false,2026-05-25
test.faculty.eee.5@kathir.edu,"Holiday Circular",announcement,low,true,2026-06-14
test.faculty.eee.5@kathir.edu,"Exam Schedule Released",academic,high,true,2026-06-05
test.faculty.mech.1@kathir.edu,"Query Resolved",query,low,false,2026-04-22
test.faculty.mech.1@kathir.edu,"Query Submitted",query,low,false,2026-04-24
test.faculty.mech.1@kathir.edu,"Password Changed",warning,medium,true,2026-06-23
test.faculty.mech.1@kathir.edu,"Query Resolved",query,high,true,2026-06-13
test.faculty.mech.1@kathir.edu,"Query Resolved",query,low,false,2026-05-08
test.faculty.mech.1@kathir.edu,"Library Reminder",warning,low,true,2026-04-13
test.faculty.mech.1@kathir.edu,"Query Resolved",query,low,false,2026-04-09
test.faculty.mech.2@kathir.edu,"Password Changed",warning,medium,false,2026-06-29
test.faculty.mech.2@kathir.edu,"Profile Updated",info,medium,false,2026-07-01
test.faculty.mech.2@kathir.edu,"Workshop Reminder",info,low,false,2026-05-19
test.faculty.mech.2@kathir.edu,"Welcome Notification",info,low,true,2026-04-15
test.faculty.mech.2@kathir.edu,"Library Reminder",warning,low,false,2026-05-06
test.faculty.mech.2@kathir.edu,"Workshop Reminder",info,high,true,2026-06-04
test.faculty.mech.2@kathir.edu,"Holiday Circular",announcement,high,true,2026-04-09
test.faculty.mech.2@kathir.edu,"Profile Updated",info,low,false,2026-06-13
test.faculty.mech.2@kathir.edu,"System Maintenance",system,low,false,2026-05-30
test.faculty.mech.2@kathir.edu,"Announcement Published",announcement,low,true,2026-04-23
test.faculty.mech.2@kathir.edu,"Exam Schedule Released",academic,low,true,2026-05-24
test.faculty.mech.2@kathir.edu,"Announcement Published",announcement,medium,true,2026-04-21
test.faculty.mech.2@kathir.edu,"Profile Updated",info,high,false,2026-04-11
test.faculty.mech.2@kathir.edu,"Query Resolved",query,low,true,2026-06-14
test.faculty.mech.2@kathir.edu,"Profile Updated",info,medium,false,2026-04-20
test.faculty.mech.2@kathir.edu,"Password Changed",warning,high,false,2026-06-02
test.faculty.mech.2@kathir.edu,"Profile Updated",info,low,true,2026-04-29
test.faculty.mech.2@kathir.edu,"Holiday Circular",announcement,high,false,2026-04-12
test.faculty.mech.3@kathir.edu,"Workshop Reminder",info,low,false,2026-06-15
test.faculty.mech.3@kathir.edu,"Workshop Reminder",info,low,true,2026-06-16
test.faculty.mech.3@kathir.edu,"Password Changed",warning,high,true,2026-05-13
test.faculty.mech.3@kathir.edu,"Library Reminder",warning,high,true,2026-04-15
test.faculty.mech.3@kathir.edu,"Workshop Reminder",info,medium,true,2026-04-29
test.faculty.mech.3@kathir.edu,"Announcement Published",announcement,medium,true,2026-04-03
test.faculty.mech.3@kathir.edu,"Profile Updated",info,low,true,2026-05-21
test.faculty.mech.3@kathir.edu,"Announcement Published",announcement,medium,true,2026-05-26
test.faculty.mech.3@kathir.edu,"Password Changed",warning,low,true,2026-04-14
test.faculty.mech.3@kathir.edu,"Announcement Published",announcement,high,true,2026-05-01
test.faculty.mech.3@kathir.edu,"System Maintenance",system,low,false,2026-05-02
test.faculty.mech.3@kathir.edu,"Exam Schedule Released",academic,high,true,2026-05-27
test.faculty.mech.4@kathir.edu,"Welcome Notification",info,medium,false,2026-06-24
test.faculty.mech.4@kathir.edu,"Query Resolved",query,high,true,2026-05-06
test.faculty.mech.4@kathir.edu,"Library Reminder",warning,low,true,2026-04-08
test.faculty.mech.4@kathir.edu,"Query Submitted",query,medium,true,2026-04-14
test.faculty.mech.4@kathir.edu,"System Maintenance",system,high,true,2026-05-08
test.faculty.mech.4@kathir.edu,"Announcement Published",announcement,high,false,2026-05-13
test.faculty.mech.4@kathir.edu,"System Maintenance",system,medium,false,2026-05-13
test.faculty.mech.4@kathir.edu,"Query Submitted",query,high,true,2026-05-31
test.faculty.mech.4@kathir.edu,"Profile Updated",info,urgent,false,2026-05-13
test.faculty.mech.4@kathir.edu,"Query Resolved",query,high,false,2026-04-10
test.faculty.mech.4@kathir.edu,"Library Reminder",warning,low,false,2026-04-24
test.faculty.mech.5@kathir.edu,"Query Resolved",query,low,true,2026-06-21
test.faculty.mech.5@kathir.edu,"Holiday Circular",announcement,medium,true,2026-04-06
test.faculty.mech.5@kathir.edu,"Password Changed",warning,medium,true,2026-06-28
test.faculty.mech.5@kathir.edu,"Query Submitted",query,high,false,2026-06-18
test.faculty.mech.5@kathir.edu,"Query Submitted",query,high,true,2026-05-12
test.faculty.mech.5@kathir.edu,"Holiday Circular",announcement,low,false,2026-06-09
test.faculty.mech.5@kathir.edu,"Workshop Reminder",info,medium,true,2026-05-21
test.faculty.mech.5@kathir.edu,"Welcome Notification",info,high,true,2026-05-06
test.faculty.mech.5@kathir.edu,"Password Changed",warning,medium,true,2026-06-30
test.faculty.mech.5@kathir.edu,"Library Reminder",warning,high,false,2026-05-10
test.faculty.mech.5@kathir.edu,"Profile Updated",info,medium,true,2026-04-24
test.faculty.civil.1@kathir.edu,"Query Resolved",query,medium,false,2026-04-21
test.faculty.civil.1@kathir.edu,"Holiday Circular",announcement,low,false,2026-04-24
test.faculty.civil.1@kathir.edu,"Workshop Reminder",info,medium,false,2026-04-21
test.faculty.civil.1@kathir.edu,"Exam Schedule Released",academic,low,true,2026-05-11
test.faculty.civil.1@kathir.edu,"Library Reminder",warning,urgent,false,2026-04-03
test.faculty.civil.2@kathir.edu,"Welcome Notification",info,low,true,2026-04-11
test.faculty.civil.2@kathir.edu,"Password Changed",warning,medium,false,2026-06-09
test.faculty.civil.2@kathir.edu,"Exam Schedule Released",academic,medium,true,2026-05-01
test.faculty.civil.2@kathir.edu,"Exam Schedule Released",academic,low,true,2026-04-26
test.faculty.civil.2@kathir.edu,"Welcome Notification",info,high,true,2026-06-24
test.faculty.civil.2@kathir.edu,"Welcome Notification",info,medium,true,2026-06-03
test.faculty.civil.2@kathir.edu,"Exam Schedule Released",academic,medium,true,2026-06-14
test.faculty.civil.2@kathir.edu,"Workshop Reminder",info,high,true,2026-04-04
test.faculty.civil.2@kathir.edu,"Workshop Reminder",info,high,true,2026-05-10
test.faculty.civil.2@kathir.edu,"Welcome Notification",info,low,true,2026-04-06
test.faculty.civil.2@kathir.edu,"Welcome Notification",info,high,true,2026-04-30
test.faculty.civil.2@kathir.edu,"System Maintenance",system,high,false,2026-06-23
test.faculty.civil.2@kathir.edu,"Welcome Notification",info,high,false,2026-05-12
test.faculty.civil.2@kathir.edu,"Query Resolved",query,low,true,2026-06-27
test.faculty.civil.2@kathir.edu,"Query Submitted",query,high,true,2026-04-08
test.faculty.civil.2@kathir.edu,"Query Submitted",query,high,false,2026-05-14
test.faculty.civil.2@kathir.edu,"Library Reminder",warning,medium,false,2026-06-30
test.faculty.civil.2@kathir.edu,"Library Reminder",warning,urgent,false,2026-04-24
test.faculty.civil.2@kathir.edu,"Query Resolved",query,low,false,2026-04-18
test.faculty.civil.3@kathir.edu,"Library Reminder",warning,urgent,true,2026-04-14
test.faculty.civil.3@kathir.edu,"Profile Updated",info,high,true,2026-05-01
test.faculty.civil.3@kathir.edu,"Workshop Reminder",info,low,true,2026-05-26
test.faculty.civil.3@kathir.edu,"Holiday Circular",announcement,medium,true,2026-04-28
test.faculty.civil.3@kathir.edu,"Profile Updated",info,high,true,2026-04-04
test.faculty.civil.3@kathir.edu,"Password Changed",warning,medium,true,2026-04-10
test.faculty.civil.3@kathir.edu,"Exam Schedule Released",academic,medium,true,2026-04-15
test.faculty.civil.3@kathir.edu,"Query Submitted",query,medium,true,2026-04-19
test.faculty.civil.3@kathir.edu,"Announcement Published",announcement,low,true,2026-04-20
test.faculty.civil.3@kathir.edu,"Holiday Circular",announcement,low,false,2026-06-27
test.faculty.civil.3@kathir.edu,"Workshop Reminder",info,medium,true,2026-06-28
test.faculty.civil.3@kathir.edu,"Query Submitted",query,medium,true,2026-04-06
test.faculty.civil.3@kathir.edu,"Profile Updated",info,low,true,2026-06-27
test.faculty.civil.3@kathir.edu,"Library Reminder",warning,medium,true,2026-06-23
test.faculty.civil.3@kathir.edu,"Profile Updated",info,low,true,2026-06-05
test.faculty.civil.3@kathir.edu,"Password Changed",warning,low,true,2026-04-14
test.faculty.civil.4@kathir.edu,"Welcome Notification",info,urgent,true,2026-04-18
test.faculty.civil.4@kathir.edu,"Query Resolved",query,high,true,2026-04-03
test.faculty.civil.4@kathir.edu,"Holiday Circular",announcement,medium,true,2026-04-30
test.faculty.civil.4@kathir.edu,"Welcome Notification",info,urgent,true,2026-04-07
test.faculty.civil.4@kathir.edu,"Query Submitted",query,medium,true,2026-05-18
test.faculty.civil.4@kathir.edu,"Exam Schedule Released",academic,medium,true,2026-04-26
test.faculty.civil.4@kathir.edu,"Library Reminder",warning,low,true,2026-06-12
test.faculty.civil.4@kathir.edu,"System Maintenance",system,high,true,2026-05-29
test.faculty.civil.4@kathir.edu,"Query Resolved",query,medium,false,2026-04-06
test.faculty.civil.4@kathir.edu,"Profile Updated",info,high,true,2026-07-01
test.faculty.civil.4@kathir.edu,"Holiday Circular",announcement,low,true,2026-06-10
test.faculty.civil.4@kathir.edu,"Query Submitted",query,high,true,2026-05-04
test.faculty.civil.4@kathir.edu,"Query Resolved",query,urgent,true,2026-05-19
test.faculty.civil.4@kathir.edu,"Holiday Circular",announcement,high,false,2026-04-10
test.faculty.civil.4@kathir.edu,"Workshop Reminder",info,high,false,2026-04-14
test.faculty.civil.4@kathir.edu,"Query Submitted",query,low,true,2026-05-11
test.faculty.civil.4@kathir.edu,"Welcome Notification",info,medium,false,2026-06-12
test.faculty.civil.4@kathir.edu,"Library Reminder",warning,urgent,true,2026-05-31
test.faculty.civil.4@kathir.edu,"System Maintenance",system,low,true,2026-04-24
test.faculty.civil.5@kathir.edu,"System Maintenance",system,medium,true,2026-06-13
test.faculty.civil.5@kathir.edu,"Workshop Reminder",info,low,true,2026-04-14
test.faculty.civil.5@kathir.edu,"Holiday Circular",announcement,low,true,2026-05-25
test.faculty.civil.5@kathir.edu,"System Maintenance",system,low,true,2026-05-04
test.faculty.civil.5@kathir.edu,"Library Reminder",warning,medium,false,2026-06-01
test.faculty.civil.5@kathir.edu,"Workshop Reminder",info,medium,true,2026-06-28
test.faculty.civil.5@kathir.edu,"Exam Schedule Released",academic,low,true,2026-04-22
test.faculty.civil.5@kathir.edu,"Exam Schedule Released",academic,high,false,2026-04-15
test.faculty.civil.5@kathir.edu,"Query Resolved",query,high,true,2026-05-28
test.faculty.civil.5@kathir.edu,"Query Submitted",query,high,false,2026-05-23
test.faculty.civil.5@kathir.edu,"Query Submitted",query,low,false,2026-04-03
test.faculty.civil.5@kathir.edu,"Exam Schedule Released",academic,medium,true,2026-05-04
test.faculty.civil.5@kathir.edu,"Password Changed",warning,medium,true,2026-05-11
test.faculty.civil.5@kathir.edu,"Welcome Notification",info,low,true,2026-05-17
test.faculty.civil.5@kathir.edu,"Welcome Notification",info,low,false,2026-04-20
test.faculty.civil.5@kathir.edu,"Password Changed",warning,low,false,2026-05-14
test.faculty.civil.5@kathir.edu,"Library Reminder",warning,low,true,2026-05-18
test.faculty.aids.1@kathir.edu,"Holiday Circular",announcement,low,false,2026-04-12
test.faculty.aids.1@kathir.edu,"Workshop Reminder",info,low,true,2026-05-08
test.faculty.aids.1@kathir.edu,"Holiday Circular",announcement,high,true,2026-06-23
test.faculty.aids.1@kathir.edu,"Library Reminder",warning,medium,true,2026-05-23
test.faculty.aids.1@kathir.edu,"Query Resolved",query,low,true,2026-05-30
test.faculty.aids.1@kathir.edu,"Query Submitted",query,low,true,2026-04-13
test.faculty.aids.1@kathir.edu,"Welcome Notification",info,medium,true,2026-05-22
test.faculty.aids.1@kathir.edu,"Password Changed",warning,low,true,2026-04-29
test.faculty.aids.1@kathir.edu,"Holiday Circular",announcement,medium,false,2026-05-03
test.faculty.aids.1@kathir.edu,"Library Reminder",warning,low,false,2026-06-02
test.faculty.aids.1@kathir.edu,"Query Resolved",query,low,false,2026-04-09
test.faculty.aids.1@kathir.edu,"Welcome Notification",info,medium,false,2026-05-03
test.faculty.aids.1@kathir.edu,"Query Submitted",query,low,true,2026-06-04
test.faculty.aids.1@kathir.edu,"Welcome Notification",info,low,false,2026-05-19
test.faculty.aids.1@kathir.edu,"Password Changed",warning,medium,false,2026-05-25
test.faculty.aids.1@kathir.edu,"Welcome Notification",info,high,false,2026-06-06
test.faculty.aids.2@kathir.edu,"Holiday Circular",announcement,medium,false,2026-06-19
test.faculty.aids.2@kathir.edu,"Holiday Circular",announcement,low,true,2026-06-30
test.faculty.aids.2@kathir.edu,"Query Resolved",query,urgent,false,2026-06-15
test.faculty.aids.2@kathir.edu,"Query Resolved",query,medium,false,2026-06-07
test.faculty.aids.2@kathir.edu,"Library Reminder",warning,low,true,2026-06-25
test.faculty.aids.2@kathir.edu,"Query Resolved",query,medium,true,2026-05-05
test.faculty.aids.2@kathir.edu,"Query Submitted",query,high,false,2026-05-15
